name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
"Radisson Blu Hotel, Nantes",https://www.tripadvisor.fr/Hotel_Review-g187198-d3523360-Reviews-Radisson_Blu_Hotel_Nantes-Nantes_Loire_Atlantique_Pays_de_la_Loire.html,"6 Place Aristide Briand, 44000, Nantes France",,10 sur 105,Nantes  ,France  ,Europe||France||Pays de la Loire||Loire-Atlantique||Nantes,4.5,4.0,Hôtel historique||Branché,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Menus spéciaux||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Snack-bar||Menus spéciaux||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Azureva Ronce-les-Bains,https://www.tripadvisor.fr/Hotel_Review-g1080912-d3367007-Reviews-Azureva_Ronce_les_Bains-Ronce_les_Bains_La_Tremblade_Charente_Maritime_Nouvelle_Aquit.html,"17 avenue des Erables, 17390 Ronce-les-Bains, La Tremblade France",,3 sur 4,Ronce-les-Bains  ,France  ,Europe||France||Nouvelle-Aquitaine||Charente-Maritime||La Tremblade||Ronce-les-Bains,3.5,4.0,Familial,"Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Location de vélos||Salle de jeux||Babysitting||Livres, DVD, musique pour les enfants||Parking sécurisé||Wi-Fi||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Jeux de société/puzzles||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Salles de conférence||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Blanchisserie en libre-service||Bureau||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Petit-déjeuner inclus||Location de vélos||Salle de jeux||Babysitting||Livres, DVD, musique pour les enfants||Parking sécurisé||Wi-Fi||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Jeux de société/puzzles||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Salles de conférence||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Blanchisserie en libre-service||Bureau||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales"
College Hotel,https://www.tripadvisor.fr/Hotel_Review-g187265-d553319-Reviews-College_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"5 Place Saint Paul, 69005 Lyon France",,64 sur 151,Lyon  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Rhone||Lyon,3.5,4.0,Vue sur la ville,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Jeux de société/puzzles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Massage des mains||Stockage des bagages||Garage||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Massage du cou||Concierge||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Réception 24 heures sur 24||Service de blanchisserie||Chambres insonorisées||Climatisation||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur la ville||Chambres non-fumeurs||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Jeux de société/puzzles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Massage des mains||Stockage des bagages||Garage||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Massage du cou||Concierge||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Réception 24 heures sur 24||Service de blanchisserie||Chambres insonorisées||Climatisation||Coffre-fort||Eau en bouteille||Télévision à écran plat||Vue sur la ville||Chambres non-fumeurs
The Vera,https://www.tripadvisor.fr/Hotel_Review-g293984-d13475314-Reviews-The_Vera-Tel_Aviv_Tel_Aviv_District.html,"Rehov Lilienblum 27, Tel Aviv 6513102 Israël",207,1 sur 142,Tel Aviv  ,Israël  ,Moyen-Orient||Israël||District de Tel Aviv||Tel Aviv,5.0,5.0,,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Vélos disponibles||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Arrivée 24 heures sur 24||Parking dans la rue||Wi-Fi||Bar/lounge||Buffet de petit-déjeuner||Menus spéciaux||Stockage des bagages||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Coffre-fort||Coffre pour ordinateur portable||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Vélos disponibles||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Arrivée 24 heures sur 24||Parking dans la rue||Wi-Fi||Bar/lounge||Buffet de petit-déjeuner||Menus spéciaux||Stockage des bagages||Hôtel non-fumeurs||Mobilier d'extérieur||Solarium||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Coffre-fort||Coffre pour ordinateur portable||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs
Hotel Mont-Blanc,https://www.tripadvisor.fr/Hotel_Review-g187261-d195591-Reviews-Hotel_Mont_Blanc-Chamonix_Haute_Savoie_Auvergne_Rhone_Alpes.html,"62 allee du Majestic, 74400, Chamonix France",409,2 sur 86,Chamonix  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Haute-Savoie||Chamonix,4.5,5.0,Luxueux||Charmant,Station de recharge pour véhicules électriques||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Location de skis||Chaînes de télévision pour enfants||Service de voiturier||Parking privé payant sur site||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Vin/champagne||Bar côté piscine||École de ski||Ski||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Service d'autobus||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Services de maquillage||Manucure||Massage||Pédicure||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Chaises longues/chaises de plage||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur la montagne||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Station de recharge pour véhicules électriques||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Location de skis||Chaînes de télévision pour enfants||Service de voiturier||Parking privé payant sur site||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Vin/champagne||Bar côté piscine||École de ski||Ski||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Service d'autobus||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Enveloppement corporel||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage de la tête||Services de maquillage||Manucure||Massage||Pédicure||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Chaises longues/chaises de plage||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur la montagne||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Riad Yasmine,https://www.tripadvisor.fr/Hotel_Review-g293734-d596796-Reviews-Riad_Yasmine-Marrakech_Marrakech_Safi.html,"209 rue ank jemel Bab Taghzout, Marrakech 40030 Maroc",,32 sur 678,Marrakech  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Marrakech,5.0,,,Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Navette aéroport||Terrasse sur le toit||Concierge||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Piscine intérieure||Piscine extérieure||Restaurant||Service d'autobus||Climatisation||Service en chambre||Coffre-fort||Chambres non-fumeurs||Suites||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Navette aéroport||Terrasse sur le toit||Concierge||Nettoyage à sec||Service de blanchisserie||Wi-Fi||Piscine intérieure||Piscine extérieure||Restaurant||Service d'autobus||Climatisation||Service en chambre||Coffre-fort||Chambres non-fumeurs||Suites||Chambres familiales
Electra Palace Athens,https://www.tripadvisor.fr/Hotel_Review-g189400-d228901-Reviews-Electra_Palace_Athens-Athens_Attica.html,"Navarhou Nikodimou 18-20 Athens, Plaka, Athènes 105 57 Grèce",249,29 sur 351,Athènes  ,Grèce  ,Europe||Grèce||Attique||Athènes,4.5,5.0,Superbe vue||Charmant,Garage||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Visites pédestres||Chaises hautes disponibles||Navette aéroport||Wi-Fi||Serviettes de plage/piscine||Piscine sur le toit||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Salle à manger extérieure||Snack-bar||Bar côté piscine||Bar sur le toit||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Pédicure||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||Télévision à écran plat||Bidet||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Minibar||Réfrigérateur||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales||Garage||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Visites pédestres||Chaises hautes disponibles||Navette aéroport||Wi-Fi||Serviettes de plage/piscine||Piscine sur le toit||Piscine avec vue||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Salle à manger extérieure||Snack-bar||Bar côté piscine||Bar sur le toit||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage des mains||Massage de la tête||Manucure||Massage||Massage du cou||Pédicure||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Peignoirs||Climatisation||Bureau||Service de ménage||Chambres communicantes disponibles||Cafetière/théière||Télévision à écran plat||Bidet||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Minibar||Réfrigérateur||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales
Leonidaion Guest house,https://www.tripadvisor.fr/Hotel_Review-g189487-d8126335-Reviews-Leonidaion_Guest_house-Olympia_Elis_Region_West_Greece.html,"Spiliopoulou 3 Coubertin, Olympie 27065 Grèce",55,1 sur 8 B&B/auberges à Olympie,Olympie  ,Grèce  ,Europe||Grèce||Grèce-occidentale||Elis Region||Olympie,4.5,4.0,Au centre-ville||Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Stockage des bagages||Hôtel non-fumeurs||Bar/lounge||Salon commun/espace TV||Climatisation||Chambres communicantes disponibles||Réfrigérateur||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Stockage des bagages||Hôtel non-fumeurs||Bar/lounge||Salon commun/espace TV||Climatisation||Chambres communicantes disponibles||Réfrigérateur||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Chambres non-fumeurs
Rocabella Mykonos Hotel,https://www.tripadvisor.fr/Hotel_Review-g805388-d817579-Reviews-Rocabella_Mykonos_Hotel-Agios_Stefanos_Mykonos_Cyclades_South_Aegean.html,Agios Stefanos 846 00 Grèce,,1 sur 12,Agios Stefanos  ,Grèce  ,Europe||Grèce||South Aegean||Cyclades||Mykonos||Agios Stefanos,5.0,4.0,Superbe vue||Vue sur la marina,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Spa||Terrasse sur le toit||Stockage des bagages||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Massage en couple||Soins du visage||Massage corporel complet||Massage||Concierge||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Spa||Terrasse sur le toit||Stockage des bagages||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Massage en couple||Soins du visage||Massage corporel complet||Massage||Concierge||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Coffre pour ordinateur portable||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Grupotel Parc Natural & Spa,https://www.tripadvisor.fr/Hotel_Review-g1222290-d272919-Reviews-Grupotel_Parc_Natural_Spa-Playa_de_Muro_Majorca_Balearic_Islands.html,"Carretera Arta Alcudia S/N, 07458 Playa de Muro, Majorque Espagne",,2 sur 30,Playa de Muro  ,Espagne  ,Europe||Espagne||Îles Baléares||Majorque||Playa de Muro,4.5,5.0,Classique||Charmant,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Location de vélos||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Personnel en charge du divertissement||Divertissements le soir||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Navette aéroport||Location de voitures||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Parasols||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Location de vélos||Babysitting||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Bar côté piscine||Personnel en charge du divertissement||Divertissements le soir||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Navette aéroport||Location de voitures||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Parasols||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Son Brull Hotel & Spa,https://www.tripadvisor.fr/Hotel_Review-g319793-d316247-Reviews-Son_Brull_Hotel_Spa-Pollenca_Majorca_Balearic_Islands.html,"Carretera Palma a Pto. Pollenca 220 Km 49,8, 07460 Pollenca, Majorque Espagne",516,1 sur 23,Pollenca  ,Espagne  ,Europe||Espagne||Îles Baléares||Majorque||Pollenca,5.0,5.0,Superbe vue||Vue sur la montagne,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Vélos disponibles||Navette aéroport||Parking||Wi-Fi||Jacuzzi||Piscine à débordement||Piscine intérieure||Piscine extérieure||Piscine chauffée||Cours de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Court de tennis||Location de voitures||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Cheminée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Vélos disponibles||Navette aéroport||Parking||Wi-Fi||Jacuzzi||Piscine à débordement||Piscine intérieure||Piscine extérieure||Piscine chauffée||Cours de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Court de tennis||Location de voitures||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage corporel complet||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Cheminée||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites
Hotel Ha(a)itza,https://www.tripadvisor.fr/Hotel_Review-g1108624-d10686835-Reviews-Hotel_Ha_a_itza-Pyla_sur_Mer_Gironde_Nouvelle_Aquitaine.html,"1 avenue Louis Gaume, 33115 Pyla-sur-Mer France",,2 sur 5,Pyla-sur-Mer  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Pyla-sur-Mer,4.5,,,Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Location de vélos||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Callas House,https://www.tripadvisor.fr/Hotel_Review-g274887-d11909871-Reviews-Callas_House-Budapest_Central_Hungary.html,"Andrassy ut 20., Budapest 1061 Hongrie",125,24 sur 382,Budapest  ,Hongrie  ,Europe||Hongrie||Hongrie centrale||Budapest,4.5,4.0,Hôtel historique||Boutique,Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Bar/lounge||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Service de taxi||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Coffre-fort||Coin salon||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Bar/lounge||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Service de taxi||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Coffre-fort||Coin salon||Minibar||Télévision à écran plat||Baignoire/douche||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Réfrigérateur||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Suites
Ibis Styles Budapest City,https://www.tripadvisor.fr/Hotel_Review-g274887-d276669-Reviews-Ibis_Styles_Budapest_City-Budapest_Central_Hungary.html,"Soroksári út 12., Budapest 1095 Hongrie",,73 sur 382,Budapest  ,Hongrie  ,Europe||Hongrie||Hongrie centrale||Budapest,4.5,3.0,Familial||Intermédiaire,Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Salles de réunion||Stockage des bagages||Journal||Parking||Wi-Fi||Bar/lounge||Petit-déjeuner disponible||Buffet de petit-déjeuner||Hôtel non-fumeurs||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Salles de réunion||Stockage des bagages||Journal||Parking||Wi-Fi||Bar/lounge||Petit-déjeuner disponible||Buffet de petit-déjeuner||Hôtel non-fumeurs||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
