name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Pollina Resort,https://www.tripadvisor.fr/Hotel_Review-g2270442-d12558261-Reviews-Pollina_Resort-Pollina_Province_of_Palermo_Sicily.html,"Contrada Rais-Gerbi, 90010 Pollina, Sicile Italie",,,Pollina  ,Italie  ,Europe||Italie||Sicile||Province of Palermo||Pollina,4.5,4.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de remise en forme||Petit-déjeuner inclus||Plage||Canoë||Babysitting||Wi-Fi||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Court de tennis||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Service de blanchisserie||Climatisation||Plage privée||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Cours de remise en forme||Petit-déjeuner inclus||Plage||Canoë||Babysitting||Wi-Fi||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Court de tennis||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navette aéroport||Service d'autobus||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Service de blanchisserie||Climatisation||Plage privée||Coffre-fort||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
CHC Athina Palace Resort & Spa,https://www.tripadvisor.fr/Hotel_Review-g635861-d284715-Reviews-CHC_Athina_Palace_Resort_Spa-Agia_Pelagia_Crete.html,"Lygaria, Agia Pelagia, Crète 71001 Grèce",,7 sur 28,Agia Pelagia  ,Grèce  ,Europe||Grèce||Crète||Heraklion Prefecture||Agia Pelagia,4.0,5.0,Vue sur l'océan||Superbe vue,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Court de tennis||Babysitting||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine intérieure||Piscine extérieure||Sauna||Bar/lounge||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Thé offert||Boisson de bienvenue offerte||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Bar côté piscine||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Patio||Ping-pong||Aire de jeux pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Service d'autobus||Location de voitures||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Services de maquillage||Manucure||Massage||Pédicure||Salon||Services d'épilation||Stockage des bagages||Concierge||Boutique de cadeaux||Mobilier d'extérieur||Boutiques||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Portier||Trousse de premiers soins||Infirmerie||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Service de ménage||Balcon privé||Cafetière/théière||TV par câble/satellite||Canapé-lit||Baignoire/douche||Coffre-fort||Canapé||Téléphone||Eau en bouteille||Penderie||Salles de bain privatives||Sol en marbre/carrelage||Réfrigérateur||Bouilloire électrique||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Court de tennis||Babysitting||Parking||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine avec vue||Piscine réservée aux adultes||Piscine intérieure||Piscine extérieure||Sauna||Bar/lounge||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Thé offert||Boisson de bienvenue offerte||Buffet adapté aux enfants||Menus pour les enfants||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Bar côté piscine||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Patio||Ping-pong||Aire de jeux pour les enfants||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Piscine pour enfants||Équipements de jeux pour enfants en plein air||Chaises hautes disponibles||Navette aéroport||Service d'autobus||Location de voitures||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Services de maquillage||Manucure||Massage||Pédicure||Salon||Services d'épilation||Stockage des bagages||Concierge||Boutique de cadeaux||Mobilier d'extérieur||Boutiques||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Portier||Trousse de premiers soins||Infirmerie||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Climatisation||Plage privée||Service de ménage||Balcon privé||Cafetière/théière||TV par câble/satellite||Canapé-lit||Baignoire/douche||Coffre-fort||Canapé||Téléphone||Eau en bouteille||Penderie||Salles de bain privatives||Sol en marbre/carrelage||Réfrigérateur||Bouilloire électrique||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales
Tivoli Oriente Hotel,https://www.tripadvisor.fr/Hotel_Review-g189158-d230824-Reviews-Tivoli_Oriente_Hotel-Lisbon_Lisbon_District_Central_Portugal.html,"Avenida Dom Joao II 27 Parque Das Nacoes, Lisbonne 1990-079 Portugal",,101 sur 295,Lisbonne  ,Portugal  ,Europe||Portugal||Centre du Portugal||District de Lisbonne||Lisbonne,4.0,4.0,Vue sur le fleuve||Superbe vue,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Garage||Wi-Fi||Wi-Fi payant||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Buffet adapté aux enfants||Location de voitures||Service de taxi||Salle de réception||Salles de réunion||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Journal||Solarium||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Garage||Wi-Fi||Wi-Fi payant||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Buffet adapté aux enfants||Location de voitures||Service de taxi||Salle de réception||Salles de réunion||Terrasse sur le toit||Stockage des bagages||Concierge||Change des devises||Journal||Solarium||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites
InterContinental Porto - Palacio das Cardosas,https://www.tripadvisor.fr/Hotel_Review-g189180-d2038764-Reviews-InterContinental_Porto_Palacio_das_Cardosas-Porto_Porto_District_Northern_Portugal.html,"Praca da Liberdade 25 Palacio Das Cardosas, Porto 4000-322 Portugal",,4 sur 149,Porto  ,Portugal  ,Europe||Portugal||Portugal septentrional||Porto District||Porto,5.0,5.0,Luxueux||Au centre-ville,Garage||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Chaînes de télévision pour enfants||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Garage||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Chaînes de télévision pour enfants||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Les Secrets Château Pey la Tour,https://www.tripadvisor.fr/Hotel_Review-g1939365-d10316164-Reviews-Les_Secrets_Chateau_Pey_La_Tour-Salleboeuf_Gironde_Nouvelle_Aquitaine.html,"32 avenue de la Tour, 33370 Salleboeuf France",,,Salleboeuf  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Salleboeuf,4.0,3.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Terrain de golf||Billard||Activités pour les enfants (Enfants/Pour les familles)||Chaises hautes disponibles||Station de recharge pour véhicules électriques||Parking sécurisé||Wi-Fi||Piscine avec vue||Piscine extérieure||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Menus spéciaux||Vin/champagne||Bar côté piscine||Ping-pong||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Salles de réunion||Solarium||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Arrivée/départ express||Climatisation||Bureau||Service de ménage||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Terrain de golf||Billard||Activités pour les enfants (Enfants/Pour les familles)||Chaises hautes disponibles||Station de recharge pour véhicules électriques||Parking sécurisé||Wi-Fi||Piscine avec vue||Piscine extérieure||Clôture entourant la piscine||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Menus spéciaux||Vin/champagne||Bar côté piscine||Ping-pong||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Salles de réunion||Solarium||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Arrivée/départ express||Climatisation||Bureau||Service de ménage||Téléphone||Eau en bouteille||Service de réveil/réveil-matin||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs
Les Adrets,https://www.tripadvisor.fr/Hotel_Review-g196614-d1936994-Reviews-Les_Adrets-Gerardmer_Vosges_Grand_Est.html,"48 Chemin de la Rayee, 88400 Gérardmer France",,2 sur 16,Hôtels Gérardmer  ,France  ,Europe||France||Grand Est||Vosges||Gérardmer||Hôtels Gérardmer,4.5,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Internet||Sauna||Ski||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Coin salon||Fer à repasser||Cafetière/théière||Kitchenette||Lave-vaisselle||Micro-ondes||Télévision à écran plat||Sèche-cheveux||Réfrigérateur||Ustensiles de cuisine||Chambres non-fumeurs||Chambres familiales||Coin salon||Fer à repasser||Cafetière/théière||Kitchenette||Lave-vaisselle||Micro-ondes||Télévision à écran plat||Sèche-cheveux||Réfrigérateur||Ustensiles de cuisine||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Internet||Sauna||Ski||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Chambres non-fumeurs||Chambres familiales
Walwyck Hotel Brugge,https://www.tripadvisor.fr/Hotel_Review-g188671-d669819-Reviews-Walwyck_Hotel_Brugge-Bruges_West_Flanders_Province.html,"Leeuwstraat 8, Bruges 8000 Belgique",,71 sur 97,Bruges  ,Belgique  ,Europe||Belgique||Flandres||Flandre occidentale||Bruges,4.0,,Néerlandais,Parking||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Bar/lounge||Restaurant||Buffet de petit-déjeuner||Stockage des bagages||Hôtel non-fumeurs
Arbatax Park Resort - Telis,https://www.tripadvisor.fr/Hotel_Review-g608903-d1147590-Reviews-Arbatax_Park_Resort_Telis-Arbatax_Tortoli_Province_of_Ogliastra_Sardinia.html,"Via Capri 49, 08048 Arbatax, Tortoli, Sardaigne Italie",,11 sur 15,Arbatax  ,Italie  ,Europe||Italie||Sardaigne||Province of Ogliastra||Tortoli||Arbatax,3.5,4.0,Complexe familial||Intermédiaire,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Wi-Fi public||Jacuzzi||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Canoë||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Service d'autobus||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Location de vélos||Babysitting||Wi-Fi public||Jacuzzi||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Canoë||Court de tennis||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Service d'autobus||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage||Stockage des bagages||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Service de blanchisserie||Climatisation||Plage privée||Balcon privé||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Agriturismo Guthiddai,https://www.tripadvisor.fr/Hotel_Review-g608915-d1432372-Reviews-Agriturismo_Guthiddai-Oliena_Province_of_Nuoro_Sardinia.html,"Localita Guthiddai SNC Near the Spring of Su Gologne, 08025 Oliena, Sardaigne Italie",,2 sur 19 B&B/auberges à Oliena,Oliena  ,Italie  ,Europe||Italie||Sardaigne||Province of Nuoro||Oliena,4.5,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Restaurant||Petit-déjeuner disponible||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Buffet de petit-déjeuner||Climatisation||Balcon privé||Baignoire/douche||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Restaurant||Petit-déjeuner disponible||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Buffet de petit-déjeuner||Climatisation||Balcon privé||Baignoire/douche||Chambres non-fumeurs||Chambres familiales
Casa Carmen y Pupito,https://www.tripadvisor.fr/Hotel_Review-g285731-d1988527-Reviews-Casa_Carmen_y_Pupito-Trinidad_Sancti_Spiritus_Province_Cuba.html,"Calle Agustin Bernal No. 126-A Entre Joss Mendoza y Eddy Chivas, Trinidad 62600 Cuba",,31 sur 681 B&B/auberges à Trinidad,Trinidad  ,Cuba  ,Les Caraïbes||Cuba||Sancti Spiritus Province||Trinidad,5.0,,,Internet payant||Internet||Petit-déjeuner disponible||Service d'autobus||Terrasse sur le toit||Hôtel non-fumeurs||Service de blanchisserie
Villa Natali,https://www.tripadvisor.fr/Hotel_Review-g616288-d9878614-Reviews-Villa_Natali-Vinales_Pinar_del_Rio_Province_Cuba.html,"Street A # 24 El Palmar, Vinales 22400 Cuba",,120 sur 369 B&B/auberges à Vinales,Vinales  ,Cuba  ,Les Caraïbes||Cuba||Pinar del Rio Province||Vinales,5.0,,,Parking gratuit||Restaurant||Petit-déjeuner disponible||Navette aéroport||Hôtel non-fumeurs||Service de blanchisserie
Pullman Cayo Coco,https://www.tripadvisor.fr/Hotel_Review-g580450-d9603176-Reviews-Pullman_Cayo_Coco-Cayo_Coco_Jardines_del_Rey_Archipelago_Ciego_de_Avila_Province_Cuba.html,"Playas Las Coloradas, 67210 Cuba",,2 sur 13,Cayo Coco  ,Cuba  ,Les Caraïbes||Cuba||Ciego de Avila Province||Jardines del Rey Archipelago||Cayo Coco,4.5,5.0,Superbe vue||Vue sur l'océan,Parking gratuit||Wi-Fi public||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Plongée||Babysitting||Parking||Internet payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine réservée aux adultes||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Piscine avec bar intégré||Bar côté piscine||Personnel en charge du divertissement||Divertissements le soir||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navettes aéroport gratuites||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Massage en couple||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Équipements de chambre VIP||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Wi-Fi public||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Plage||Plongée||Babysitting||Parking||Internet payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine réservée aux adultes||Piscine extérieure||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Snack-bar||Piscine avec bar intégré||Bar côté piscine||Personnel en charge du divertissement||Divertissements le soir||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Navettes aéroport gratuites||Navette aéroport||Service d'autobus||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Massage en couple||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Concierge||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Parasols||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Équipements de chambre VIP||Minibar||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Casa AnaIsa,https://www.tripadvisor.fr/Hotel_Review-g147271-d12956869-Reviews-Casa_AnaIsa-Havana_Ciudad_de_la_Habana_Province_Cuba.html,"Animas 162 entre Industria y Consulado, La Havane 10200 Cuba",,215 sur 1 368 B&B/auberges à La,La Havane  ,Cuba  ,Les Caraïbes||Cuba||Ciudad de la Habana Province||La Havane,5.0,,,Bar/lounge||Petit-déjeuner disponible||Navette aéroport||Service de blanchisserie
Libyan Mare,https://www.tripadvisor.fr/Hotel_Review-g644209-d8499506-Reviews-Libyan_Mare-Palaiochora_Chania_Prefecture_Crete.html,"Eparchiaki Odos Strovlon-Paleochoras 28, Palaiochora, Crète 730 01 Grèce",,4 sur 57,Hôtels Palaiochora  ,Grèce  ,Europe||Grèce||Crète||Chania Prefecture||Palaiochora||Hôtels Palaiochora,4.5,3.0,Charmant||Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Location de vélos||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Wi-Fi||Piscine extérieure||Service d'autobus||Location de voitures||Moustiquaire||Hôtel non-fumeurs||Solarium||Chambres insonorisées||Climatisation||Coffre-fort||Coin salon||Canapé||Kitchenette||Réfrigérateur||Baignoire/douche||Penderie||Fer à repasser||Produits de toilette gratuits||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Location de vélos||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Wi-Fi||Piscine extérieure||Service d'autobus||Location de voitures||Moustiquaire||Hôtel non-fumeurs||Solarium||Chambres insonorisées||Climatisation||Coffre-fort||Coin salon||Canapé||Kitchenette||Réfrigérateur||Baignoire/douche||Penderie||Fer à repasser||Produits de toilette gratuits||Chambres non-fumeurs||Suites||Chambres familiales
Loki Hostel,https://www.tripadvisor.fr/Hotel_Review-g294072-d775331-Reviews-Loki_Hostel-La_Paz_La_Paz_Department.html,"Las Americas # 120, La Paz Bolivie",,2 sur 118,Hôtels La Paz  ,Bolivie  ,Amérique du Sud||Bolivie||La Paz Department||La Paz||Hôtels La Paz,4.5,,,Internet gratuit||Bar/lounge||Billard||Divertissements le soir||Navette aéroport||Réservé aux adultes||Sécurité 24 heures sur 24||Réception 24 heures sur 24||Internet||Restaurant||Petit-déjeuner disponible||Snack-bar||Bar sur le toit||Karaoké||Ping-pong||Jeux de société/puzzles||Discothèque/DJ||Service de taxi||Stockage des bagages||Change des devises||Salon commun/espace TV||Service de ménage||Coffre-fort||Baignoire/douche||Chambres non-fumeurs||Internet gratuit||Bar/lounge||Billard||Divertissements le soir||Navette aéroport||Réservé aux adultes||Sécurité 24 heures sur 24||Réception 24 heures sur 24||Internet||Restaurant||Petit-déjeuner disponible||Snack-bar||Bar sur le toit||Karaoké||Ping-pong||Jeux de société/puzzles||Discothèque/DJ||Service de taxi||Stockage des bagages||Change des devises||Salon commun/espace TV||Service de ménage||Coffre-fort||Baignoire/douche||Chambres non-fumeurs
Mashaquipe Ecolodge,https://www.tripadvisor.fr/Hotel_Review-g2184500-d2693895-Reviews-Mashaquipe_Ecolodge-Madidi_National_Park_Beni_Department.html,"Calle Abaroa Between Aniceto Arce Ave y Pando Street, Madidi National Park Bolivia Bolivie",,2 sur 5,Hôtels Madidi National Park  ,Bolivie  ,Amérique du Sud||Bolivie||Beni Department||Madidi National Park||Hôtels Madidi National Park,5.0,,,Restaurant||Buffet de petit-déjeuner||Navettes aéroport gratuites||Services de navette/taxi gratuits||Navette aéroport||Moustiquaire
Hostal Carlos V,https://www.tripadvisor.fr/Hotel_Review-g295431-d2431737-Reviews-Hostal_Carlos_V-Potosi_Potosi_Department.html,"Linares No. 42 Entre Plaza 25 de mayo y pasaje Boulevard, Potosi Bolivie",,8 sur 27,Hôtels Potosi  ,Bolivie  ,Amérique du Sud||Bolivie||Potosi Department||Potosi||Hôtels Potosi,3.5,,,Internet gratuit||Internet||Petit-déjeuner inclus||Hôtel non-fumeurs
Ivory Falls Villa,https://www.tripadvisor.fr/Hotel_Review-g2155678-d6480600-Reviews-Ivory_Falls_Villa-Di_Linh_Lam_Dong_Province.html,"13b Hang Hai Gung Re, Di Linh 61000 Vietnam",,1 sur 3 B&B/auberges à Di Linh,Di Linh  ,Vietnam  ,Asie||Vietnam||Lam Dong Province||Di Linh,4.5,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Pêche||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner dans la chambre||Clubs pour enfants||Navette aéroport||Service d'autobus||Location de voitures||Installations de barbecue||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Cuisine commune||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Rideaux occultants||Bureau||Service de ménage||Balcon privé||Kitchenette||Lits extra longs||Bidet||Service en chambre||Coffre-fort||Coin salon||Penderie/armoire||Penderie||Salles de bain privatives||Douche à l'italienne||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur la piscine||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner inclus||Pêche||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Parking||Wi-Fi||Piscine extérieure||Café||Restaurant||Petit-déjeuner dans la chambre||Clubs pour enfants||Navette aéroport||Service d'autobus||Location de voitures||Installations de barbecue||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Cuisine commune||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Rideaux occultants||Bureau||Service de ménage||Balcon privé||Kitchenette||Lits extra longs||Bidet||Service en chambre||Coffre-fort||Coin salon||Penderie/armoire||Penderie||Salles de bain privatives||Douche à l'italienne||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur la piscine||Chambres non-fumeurs
Chambres D'hotes MEKONG-LOGIS,https://www.tripadvisor.fr/Hotel_Review-g303942-d2162577-Reviews-Chambres_D_hotes_MEKONG_LOGIS-Can_Tho_Mekong_Delta.html,"Lane 142 Mau Than Street An Phu, Ninh Kieu, Can Tho Vietnam",,1 sur 169 B&B/auberges à Can Tho,Can Tho  ,Vietnam  ,Asie||Vietnam||Mekong Delta||Can Tho,5.0,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Moustiquaire||Hôtel non-fumeurs||Salon commun/espace TV||Service de blanchisserie
