name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Riad Villa Wenge,https://www.tripadvisor.fr/Hotel_Review-g293734-d680987-Reviews-Riad_Villa_Wenge-Marrakech_Marrakech_Safi.html,"Derb Messfioui n4 Rabha Médina, Marrakech 40000 Maroc",,163 sur 1 332 B&B/auberges à Marrakech,Marrakech  ,Maroc  ,Afrique||Maroc||Marrakech-Safi||Marrakech,4.5,4.0,Au centre-ville,Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Petit-déjeuner inclus||Navette aéroport||Spa||Terrasse sur le toit||Concierge||Service de blanchisserie||Wi-Fi||Restaurant||Soins du visage||Massage des pieds||Massage corporel complet||Climatisation||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Petit-déjeuner inclus||Navette aéroport||Spa||Terrasse sur le toit||Concierge||Service de blanchisserie||Wi-Fi||Restaurant||Soins du visage||Massage des pieds||Massage corporel complet||Climatisation||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Millennium Plaza Hotel Dubai,https://www.tripadvisor.fr/Hotel_Review-g295424-d2407420-Reviews-Millennium_Plaza_Hotel_Dubai-Dubai_Emirate_of_Dubai.html,"Sheikh Zayed Road, Dubaï 191055 Émirats arabes unis",59,251 sur 736,Dubaï  ,Émirats arabes unis  ,Moyen-Orient||Émirats arabes unis||Emirat de Dubaï||Dubaï,4.5,5.0,Vue sur la ville||Au centre-ville,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Séjour gratuit pour les enfants||Navette aéroport||Centre d'affaires avec accès Internet||Service de voiturier||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine sur le toit||Piscine avec vue||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Entraîneur personnel||Sauna||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Menus pour les enfants||Menus spéciaux||Location de voitures||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage||Salon||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Peignoirs||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Minibar||Réfrigérateur||Bouilloire électrique||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Séjour gratuit pour les enfants||Navette aéroport||Centre d'affaires avec accès Internet||Service de voiturier||Wi-Fi||Wi-Fi payant||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine sur le toit||Piscine avec vue||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Entraîneur personnel||Sauna||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Menus pour les enfants||Menus spéciaux||Location de voitures||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage||Salon||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Journal||Portier||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Chambre hypoallergénique||Peignoirs||Climatisation||Bureau||Service de ménage||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Canapé||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Minibar||Réfrigérateur||Bouilloire électrique||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Chambres fumeurs disponibles
Hotel Faidherbe,https://www.tripadvisor.fr/Hotel_Review-g293831-d1061093-Reviews-Hotel_Faidherbe-Dakar_Dakar_Region.html,"Av Faidherbe & Raffenel, Dakar Sénégal",,25 sur 67,Dakar  ,Sénégal  ,Afrique||Sénégal||Dakar Region||Dakar,3.5,3.0,Au centre-ville||Familial,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Billard||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Centre d'affaires avec accès Internet||Parking sécurisé||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus spéciaux||Service d'autobus||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Eau en bouteille||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Billard||Activités pour les enfants (Enfants/Pour les familles)||Navette aéroport||Centre d'affaires avec accès Internet||Parking sécurisé||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Café||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus spéciaux||Service d'autobus||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Change des devises||Journal||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Eau en bouteille||Chambres non-fumeurs||Chambres familiales
Hotel Mermoz,https://www.tripadvisor.fr/Hotel_Review-g304072-d797575-Reviews-Hotel_Mermoz_on_the_beach-Saint_Louis_Saint_Louis_Region.html,"Route de l'Hydrobase, Saint-Louis 99999 Sénégal",,2 sur 14,Saint-Louis  ,Sénégal  ,Afrique||Sénégal||Saint-Louis Region||Saint-Louis,4.0,3.0,Superbe vue||Familial,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Salles de conférence||Wi-Fi||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Concierge||Climatisation||Service en chambre||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Salles de conférence||Wi-Fi||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salle de réception||Salles de réunion||Concierge||Climatisation||Service en chambre||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales||Chambres fumeurs disponibles
Hotel Faro,https://www.tripadvisor.fr/Hotel_Review-g189116-d290012-Reviews-Hotel_Faro-Faro_Faro_District_Algarve.html,"Praca D. Francisco Gomes 2, Faro 8000-168 Portugal",,2 sur 27,Faro  ,Portugal  ,Europe||Portugal||Algarve||Faro District||Faro,4.0,4.0,Vue sur l'océan||Superbe vue,Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Piscine sur le toit||Piscine extérieure||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Salle de réception||Salles de réunion||Spa||Terrasse sur le toit||Stockage des bagages||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Navette aéroport||Centre d'affaires avec accès Internet||Salles de conférence||Wi-Fi||Piscine sur le toit||Piscine extérieure||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Salle de réception||Salles de réunion||Spa||Terrasse sur le toit||Stockage des bagages||Concierge||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites
Georges VI,https://www.tripadvisor.fr/Hotel_Review-g187080-d1084324-Reviews-Georges_VI-Biarritz_Basque_Country_Pyrenees_Atlantiques_Nouvelle_Aquitaine.html,"10 rue du port vieux, 64200 Biarritz France",,11 sur 59,Biarritz  ,France  ,Europe||France||Nouvelle-Aquitaine||Pyrenees-Atlantiques||Pays Basque||Biarritz,4.5,3.0,Calme||Charmant,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Salles de réunion||Stockage des bagages||Parking||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Salles de réunion||Stockage des bagages||Parking||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Hôtel Point France,https://www.tripadvisor.fr/Hotel_Review-g196505-d563327-Reviews-Hotel_Point_France-Arcachon_Gironde_Nouvelle_Aquitaine.html,"1 rue du Grenier, 33120 Arcachon France",215,7 sur 31,Arcachon  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Arcachon,4.0,4.0,Superbe vue||Affaires,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Canoë hors site||Babysitting||Chaînes de télévision pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Garage||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Vin/champagne||Jeux de société/puzzles||Chaises hautes disponibles||Navette aéroport||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Solarium||Trousse de premiers soins||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Réfrigérateur||TV par câble/satellite||Douche à l'italienne||Peignoirs||Balcon privé||Coffre-fort||Canapé||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Canoë hors site||Babysitting||Chaînes de télévision pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Garage||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Vin/champagne||Jeux de société/puzzles||Chaises hautes disponibles||Navette aéroport||Service de taxi||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Salon commun/espace TV||Solarium||Trousse de premiers soins||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Réfrigérateur||TV par câble/satellite||Douche à l'italienne||Peignoirs||Balcon privé||Coffre-fort||Canapé||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Fer à repasser||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Radio||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Chambres non-fumeurs
Hôtel Les Cleunes,https://www.tripadvisor.fr/Hotel_Review-g580175-d582497-Reviews-Hotel_Les_Cleunes_Oleron-Saint_Trojan_les_Bains_Ile_d_Oleron_Charente_Maritime_Nouvelle.html,"25 boulevard de la Plage, 17370 Saint-Trojan-les-Bains, Île d'Oléron France",,3 sur 7,Saint-Trojan-les-Bains  ,France  ,Europe||France||Nouvelle-Aquitaine||Charente-Maritime||Île d'Oléron||Saint-Trojan-les-Bains,4.0,3.0,Classique||Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Court de tennis||Salle de réception||Salles de réunion||Wi-Fi||Piscine extérieure||Piscine chauffée||Petit-déjeuner disponible||Buffet de petit-déjeuner||Spa||Concierge||Hôtel non-fumeurs||Service de blanchisserie||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Court de tennis||Salle de réception||Salles de réunion||Wi-Fi||Piscine extérieure||Piscine chauffée||Petit-déjeuner disponible||Buffet de petit-déjeuner||Spa||Concierge||Hôtel non-fumeurs||Service de blanchisserie||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Suites||Chambres familiales
Hôtel Côté Sable,https://www.tripadvisor.fr/Hotel_Review-g1079358-d1064100-Reviews-Hotel_Cote_Sable-Cap_Ferret_Lege_Cap_Ferret_Gironde_Nouvelle_Aquitaine.html,"37 Boulevard de la Plage, 33970 Cap-Ferret, Lège-Cap-Ferret France",,1 sur 5,Cap-Ferret  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Lège-Cap-Ferret||Cap-Ferret,4.0,4.0,Superbe vue||Charmant,Garage||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Bar/lounge||Plage||Location de vélos||Centre d'affaires avec accès Internet||Salles de réunion||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Bateau||Spa||Soins du visage||Manucure||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Produits de toilette gratuits||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Garage||Internet haut débit gratuit (Wi-Fi)||Jacuzzi||Bar/lounge||Plage||Location de vélos||Centre d'affaires avec accès Internet||Salles de réunion||Wi-Fi||Café||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Bateau||Spa||Soins du visage||Manucure||Massage||Stockage des bagages||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Produits de toilette gratuits||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Hotel Au Marais,https://www.tripadvisor.fr/Hotel_Review-g1490900-d455156-Reviews-Hotel_Au_Marais-Coulon_Deux_Sevres_Nouvelle_Aquitaine.html,"46 quai Louis Tardy, 79510 Coulon France",,1 sur 2,Coulon  ,France  ,Europe||France||Nouvelle-Aquitaine||Deux-Sèvres||Coulon,4.5,3.0,Superbe vue,Parking public gratuit à proximité||Parking dans la rue||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Randonnée||Jeux de société/puzzles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Wi-Fi||Buffet de petit-déjeuner||Rideaux occultants||Bureau||Service de ménage||Téléphone||Penderie/armoire||Télévision à écran plat||Douche à l'italienne||Baignoire/douche||Eau en bouteille||Salles de bain privatives||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking public gratuit à proximité||Parking dans la rue||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Randonnée||Jeux de société/puzzles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Wi-Fi||Buffet de petit-déjeuner||Rideaux occultants||Bureau||Service de ménage||Téléphone||Penderie/armoire||Télévision à écran plat||Douche à l'italienne||Baignoire/douche||Eau en bouteille||Salles de bain privatives||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
VVF Villages La Ville d'Eté,https://www.tripadvisor.fr/Hotel_Review-g196505-d17821333-Reviews-VVF_Villages_La_Ville_d_Ete-Arcachon_Gironde_Nouvelle_Aquitaine.html,"165 boulevard de la Plage, 33120 Arcachon France",,4 sur 10,Arcachon  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Arcachon,4.0,,,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Blanchisserie en libre-service||Balcon privé||Coin salon||Canapé||Penderie/armoire||Cafetière/théière||TV par câble/satellite||Canapé-lit||Baignoire/douche||Penderie||Salles de bain privatives||Sol en marbre/carrelage||Kitchenette||Lave-vaisselle||Micro-ondes||Four||Réfrigérateur||Cuisinière||Bouilloire électrique||Ustensiles de cuisine||Télévision à écran plat||Vue sur la ville||Chambres non-fumeurs||Chambres familiales||Balcon privé||Coin salon||Canapé||Penderie/armoire||Cafetière/théière||TV par câble/satellite||Canapé-lit||Baignoire/douche||Penderie||Salles de bain privatives||Sol en marbre/carrelage||Kitchenette||Lave-vaisselle||Micro-ondes||Four||Réfrigérateur||Cuisinière||Bouilloire électrique||Ustensiles de cuisine||Télévision à écran plat||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Blanchisserie en libre-service||Vue sur la ville||Chambres non-fumeurs||Chambres familiales
Sure Hotel Arras Nord,https://www.tripadvisor.fr/Hotel_Review-g1231194-d636548-Reviews-Sure_Hotel_Arras_Nord-Fresnes_les_Montauban_Pas_de_Calais_Hauts_de_France.html,"Route Departementale 950, 62490 Fresnes-les-Montauban France",94,1 sur 2,Fresnes-les-Montauban  ,France  ,Europe||France||Hauts-de-France||Pas-de-Calais||Fresnes-les-Montauban,4.0,3.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Chaînes de télévision pour enfants||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Parking sécurisé||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Menus pour les enfants||Menus spéciaux||Vin/champagne||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Sécurité 24 heures sur 24||Concierge||Journal||Mobilier d'extérieur||Réception 24 heures sur 24||Rideaux occultants||Bureau||Service de ménage||Chambres communicantes disponibles||Service en chambre||Cafetière/théière||TV par câble/satellite||Télévision à écran plat||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Suite nuptiale||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Chaînes de télévision pour enfants||Chaises hautes disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Parking sécurisé||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Menus pour les enfants||Menus spéciaux||Vin/champagne||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Sécurité 24 heures sur 24||Concierge||Journal||Mobilier d'extérieur||Réception 24 heures sur 24||Rideaux occultants||Bureau||Service de ménage||Chambres communicantes disponibles||Service en chambre||Cafetière/théière||TV par câble/satellite||Télévision à écran plat||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Suite nuptiale||Chambres non-fumeurs||Chambres familiales
Hotel Holy Himalaya,https://www.tripadvisor.fr/Hotel_Review-g293890-d778809-Reviews-Hotel_Holy_Himalaya-Kathmandu_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,"Brahmakumari Marg, Katmandou 97701 Népal",,84 sur 474,Katmandou  ,Népal  ,Asie||Népal||Région du centre||Bagmati Zone||Kathmandu Valley||Katmandou,4.0,,,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Navette aéroport||Salles de conférence||Salles de réunion||Terrasse sur le toit||Sécurité 24 heures sur 24||Wi-Fi||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Service d'autobus||Location de voitures||Service de taxi||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Boutiques||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Cheminée||Service de ménage||Service en chambre||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Coffre-fort||Eau en bouteille||Chambres non-fumeurs||Suites||Chambres familiales||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Navette aéroport||Salles de conférence||Salles de réunion||Terrasse sur le toit||Sécurité 24 heures sur 24||Wi-Fi||Bar/lounge||Café||Restaurant||Buffet de petit-déjeuner||Service d'autobus||Location de voitures||Service de taxi||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Boutiques||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Cheminée||Service de ménage||Service en chambre||Télévision à écran plat||Baignoire/douche||Sèche-cheveux||Coffre-fort||Eau en bouteille||Chambres non-fumeurs||Suites||Chambres familiales
Ibis Paris 17 Clichy-Batignolles,https://www.tripadvisor.fr/Hotel_Review-g187147-d197525-Reviews-Ibis_Paris_17_Clichy_Batignolles-Paris_Ile_de_France.html,"10 rue Bernard Buffet Impasse Chalabre, 75017 Paris France",94,1 472 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,3.5,3.0,,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Chaînes de télévision pour enfants||Aire de jeux intérieure pour les enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Centre d'affaires avec accès Internet||Garage||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Vin/champagne||Distributeur automatique||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Hôtel non-fumeurs||Salon commun/espace TV||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Climatisation||Bureau||Service de ménage||Téléphone||TV par câble/satellite||Télévision à écran plat||Baignoire/douche||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Chaînes de télévision pour enfants||Aire de jeux intérieure pour les enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service de taxi||Centre d'affaires avec accès Internet||Garage||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Vin/champagne||Distributeur automatique||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Hôtel non-fumeurs||Salon commun/espace TV||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Climatisation||Bureau||Service de ménage||Téléphone||TV par câble/satellite||Télévision à écran plat||Baignoire/douche||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Chambres familiales
All Suites Appart Hotel Dunkerque,https://www.tripadvisor.fr/Hotel_Review-g187177-d2268683-Reviews-All_Suites_Appart_Hotel_Dunkerque-Dunkirk_Nord_Hauts_de_France.html,"Quai Freycinet 1 Avenue De L'universite, 59140, Dunkerque France",92,3 sur 12,Dunkerque  ,France  ,Europe||France||Hauts-de-France||Nord||Dunkerque,4.0,3.0,Vue sur le port||Au centre-ville,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Hôtel non-fumeurs||Service de blanchisserie||Parking dans la rue||Wi-Fi||Kitchenette||Micro-ondes||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Stockage des bagages||Hôtel non-fumeurs||Service de blanchisserie||Parking dans la rue||Wi-Fi||Kitchenette||Micro-ondes||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites
