name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Hôtel Mariosa,https://www.tripadvisor.fr/Hotel_Review-g196484-d5274396-Reviews-Hotel_Mariosa-Porto_Vecchio_Corse_du_Sud_Corsica.html,"route de Palombaggia par Piccovaggia Casetta Bianca, 20137, Porto-Vecchio, Corse France",476,1 sur 45,Porto-Vecchio  ,France  ,Europe||France||Corse||Corse-du-Sud||Porto-Vecchio,4.5,4.0,Superbe vue||Branché,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Location de voitures||Salle de réception||Stockage des bagages||Wi-Fi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Concierge||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Plage||Location de voitures||Salle de réception||Stockage des bagages||Wi-Fi||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Bar côté piscine||Concierge||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs
Only YOU Boutique Hotel Madrid,https://www.tripadvisor.fr/Hotel_Review-g187514-d4719800-Reviews-Only_YOU_Boutique_Hotel_Madrid-Madrid.html,"Calle Barquillo 21, 28004 Madrid Espagne",250,2 sur 473,Madrid  ,Espagne  ,Europe||Espagne||Communauté de Madrid||Madrid,5.0,4.0,Rapport qualité/prix||Boutique,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Centre d'affaires avec accès Internet||Salle de réception||Enveloppement corporel||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Salles de réunion||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Massage||Massage du cou||Réservé aux adultes||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Minibar||TV par câble/satellite||Lits extra longs||Douche à l'italienne||Service de ménage||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Bouilloire électrique||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Service de taxi||Centre d'affaires avec accès Internet||Salle de réception||Enveloppement corporel||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Boisson de bienvenue offerte||Salle à manger extérieure||Snack-bar||Menus spéciaux||Vin/champagne||Salles de réunion||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage des mains||Massage de la tête||Massage||Massage du cou||Réservé aux adultes||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Portier||Trousse de premiers soins||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Arrivée/départ privé||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Minibar||TV par câble/satellite||Lits extra longs||Douche à l'italienne||Service de ménage||Chambres communicantes disponibles||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Équipements de chambre VIP||Penderie/armoire||Eau en bouteille||Penderie||Coffre pour ordinateur portable||Salles de bain privatives||Service de réveil/réveil-matin||Bouilloire électrique||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Chambres familiales
Hôtel Costa Salina,https://www.tripadvisor.fr/Hotel_Review-g196484-d1595359-Reviews-Hotel_Costa_Salina-Porto_Vecchio_Corse_du_Sud_Corsica.html,"Quai Pascal Paoli, 20137, Porto-Vecchio, Corse France",222,5 sur 45,Porto-Vecchio  ,France  ,Europe||France||Corse||Corse-du-Sud||Porto-Vecchio,4.5,3.0,Vue sur la marina||Vue sur le port,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Chaises hautes disponibles||Location de voitures||Salles de réunion||Massage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Distributeur automatique||Piscine avec bar intégré||Bar côté piscine||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Minibar||Télévision à écran plat||Douche à l'italienne||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Bouilloire électrique||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la ville||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Chaises hautes disponibles||Location de voitures||Salles de réunion||Massage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Distributeur automatique||Piscine avec bar intégré||Bar côté piscine||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Minibar||Télévision à écran plat||Douche à l'italienne||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Bouilloire électrique||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Vue sur la montagne||Vue sur l'océan||Vue sur la ville||Vue sur la piscine||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
W Barcelona,https://www.tripadvisor.fr/Hotel_Review-g187497-d1465497-Reviews-W_Barcelona-Barcelona_Catalonia.html,"Placa de la Rosa dels Vents, 1, 08039 Barcelone Espagne",221,244 sur 530,Barcelone  ,Espagne  ,Europe||Espagne||Catalogne||Province de Barcelone||Barcelone,4.5,5.0,Vue sur la baie||Superbe vue,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Divertissements le soir||Navette aéroport||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Discothèque/DJ||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Minibar||Télévision à écran plat||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Plage||Divertissements le soir||Navette aéroport||Garage||Wi-Fi||Jacuzzi||Serviettes de plage/piscine||Piscine à débordement||Piscine avec vue||Piscine réservée aux adultes||Piscine extérieure||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Bar côté piscine||Bar sur le toit||Discothèque/DJ||Location de voitures||Service de taxi||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Solarium||Parasols||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Minibar||Télévision à écran plat||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites
Encore At Wynn Las Vegas,https://www.tripadvisor.fr/Hotel_Review-g45963-d1123368-Reviews-Encore_At_Wynn_Las_Vegas-Las_Vegas_Nevada.html,"3131 Las Vegas Boulevard S, Las Vegas, NV 89109-1967",,9 sur 282,Las Vegas  ,Nevada (NV)  ,États-Unis||Nevada(NV)||Las Vegas,4.5,5.0,Superbe vue||Luxueux,Service de voiturier||Wi-Fi||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Casino et jeux d'argent||Divertissements le soir||Babysitting||Wi-Fi payant||Jacuzzi||Piscine réservée aux adultes||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Discothèque/DJ||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage de la tête||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Distributeur de billets sur site||Service de majordome||Portier||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Service de ménage||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Équipements de chambre VIP||Fer à repasser||Télévision à écran plat||Films à la demande||Service de réveil/réveil-matin||Chambres non-fumeurs||Suites||Service de voiturier||Wi-Fi||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Casino et jeux d'argent||Divertissements le soir||Babysitting||Wi-Fi payant||Jacuzzi||Piscine réservée aux adultes||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Cours de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Discothèque/DJ||Navette aéroport||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage de la tête||Massage||Salon||Bain de vapeur||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Supérette||Change des devises||Boutique de cadeaux||Boutiques||Chaises longues/chaises de plage||Distributeur de billets sur site||Service de majordome||Portier||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Service de ménage||Chambres communicantes disponibles||Service en chambre||Coffre-fort||Équipements de chambre VIP||Fer à repasser||Télévision à écran plat||Films à la demande||Service de réveil/réveil-matin||Chambres non-fumeurs||Suites
The Clift Royal Sonesta Hotel,https://www.tripadvisor.fr/Hotel_Review-g60713-d112328-Reviews-The_Clift_Royal_Sonesta_Hotel-San_Francisco_California.html,"495 Geary Street, San Francisco, CA 94102-1222",,102 sur 247,San Francisco  ,Californie  ,États-Unis||Californie||San Francisco,4.0,4.0,Branché||Moderne,Parking privé payant sur site||Wi-Fi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Centre d'affaires avec accès Internet||Salles de conférence||Parking||Wi-Fi payant||Restaurant||Buffet de petit-déjeuner||Divertissements le soir||Discothèque/DJ||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Hôtel non-fumeurs||Distributeur de billets sur site||Portier||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Parking privé payant sur site||Wi-Fi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Centre d'affaires avec accès Internet||Salles de conférence||Parking||Wi-Fi payant||Restaurant||Buffet de petit-déjeuner||Divertissements le soir||Discothèque/DJ||Salle de réception||Salles de réunion||Stockage des bagages||Concierge||Hôtel non-fumeurs||Distributeur de billets sur site||Portier||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Cirage||Service de ménage||Service en chambre||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites
Melia Recoletos Hotel,https://www.tripadvisor.fr/Hotel_Review-g187495-d254941-Reviews-Melia_Recoletos_Hotel-Valladolid_Province_of_Valladolid_Castile_and_Leon.html,"Calle Acera Recoletos 13, 47004 Valladolid Espagne",80,5 sur 39,Valladolid  ,Espagne  ,Europe||Espagne||Castille-et-León||Province of Valladolid||Valladolid,4.5,4.0,Vue sur le parc||Vert,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Garage||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Menus spéciaux||Salle de réception||Salles de réunion||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Chambres insonorisées||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Garage||Wi-Fi||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Snack-bar||Menus spéciaux||Salle de réception||Salles de réunion||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Service de repassage||Chambres insonorisées||Climatisation||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Ibis Budget Antwerpen Central Station,https://www.tripadvisor.fr/Hotel_Review-g188636-d654220-Reviews-Ibis_Budget_Antwerpen_Central_Station-Antwerp_Antwerp_Province.html,"Lange Kievitstraat 145, Anvers 2018 Belgique",50,26 sur 83,Anvers  ,Belgique  ,Europe||Belgique||Flandres||Antwerp Province||Anvers,3.5,2.0,Budget||Au centre-ville,Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Stockage des bagages||Hôtel non-fumeurs||Réception 24 heures sur 24||Vin/champagne||Distributeur automatique||Chambres insonorisées||Bureau||Télévision à écran plat||Baignoire/douche||Chambres non-fumeurs||Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Stockage des bagages||Hôtel non-fumeurs||Réception 24 heures sur 24||Vin/champagne||Distributeur automatique||Chambres insonorisées||Bureau||Télévision à écran plat||Baignoire/douche||Chambres non-fumeurs
Best Western Hotel De La Bourse,https://www.tripadvisor.fr/Hotel_Review-g196495-d196947-Reviews-Best_Western_Hotel_De_La_Bourse-Mulhouse_Haut_Rhin_Grand_Est.html,"14 rue de la Bourse, 68100 Mulhouse France",53,4 sur 25,Mulhouse  ,France  ,Europe||France||Grand Est||Haut-Rhin||Mulhouse,4.0,3.0,Affaires||Au centre-ville,Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Hôtel non-fumeurs||Service de blanchisserie||Buffet de petit-déjeuner||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Hôtel non-fumeurs||Service de blanchisserie||Buffet de petit-déjeuner||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites
Hôtel Gabriel Paris-Issy,https://www.tripadvisor.fr/Hotel_Review-g196569-d572118-Reviews-Hotel_Gabriel_Paris_Issy-Issy_les_Moulineaux_Hauts_de_Seine_Ile_de_France.html,"32 Boulevard des Freres Voisin, 92130 Issy-les-Moulineaux France",93,8 sur 14,Issy-les-Moulineaux  ,France  ,Europe||France||Île-de-France||Hauts-de-Seine||Issy-les-Moulineaux,3.5,3.0,Budget,Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Stockage des bagages||Journal||Réception 24 heures sur 24||Arrivée/départ express||Wi-Fi||Buffet de petit-déjeuner||Hôtel non-fumeurs||Climatisation||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Stockage des bagages||Journal||Réception 24 heures sur 24||Arrivée/départ express||Wi-Fi||Buffet de petit-déjeuner||Hôtel non-fumeurs||Climatisation||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Best Western Grand Hotel Francais,https://www.tripadvisor.fr/Hotel_Review-g187079-d198312-Reviews-Best_Western_Grand_Hotel_Francais-Bordeaux_Gironde_Nouvelle_Aquitaine.html,"12 rue du Temple, 33000, Bordeaux France",118,9 sur 183,Bordeaux  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Bordeaux,4.5,3.0,Classique||Affaires,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Chaises hautes disponibles||Service de taxi||Salles de réunion||Stockage des bagages||Concierge||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Hôtel non-fumeurs||Salon commun/espace TV||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Service en chambre||Télévision à écran plat||Baignoire/douche||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Chaises hautes disponibles||Service de taxi||Salles de réunion||Stockage des bagages||Concierge||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vin/champagne||Hôtel non-fumeurs||Salon commun/espace TV||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Rideaux occultants||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Service en chambre||Télévision à écran plat||Baignoire/douche||Coffre-fort||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs
Quality Hotel Bordeaux Centre,https://www.tripadvisor.fr/Hotel_Review-g187079-d196932-Reviews-Quality_Hotel_Bordeaux_Centre-Bordeaux_Gironde_Nouvelle_Aquitaine.html,"27 rue du Parlement Ste Catherine, 33000, Bordeaux France",95,22 sur 183,Bordeaux  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Bordeaux,4.0,3.0,Au centre-ville||Intermédiaire,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Journal||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Buffet adapté aux enfants||Salles de réunion||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Service en chambre||Coffre-fort||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Journal||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Café soluble offert||Thé offert||Buffet adapté aux enfants||Salles de réunion||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Service en chambre||Coffre-fort||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs
Hotel du Golf,https://www.tripadvisor.fr/Hotel_Review-g187269-d1162540-Reviews-Hotel_du_Golf-Saint_Etienne_Loire_Auvergne_Rhone_Alpes.html,"67 rue Saint Simon, 42000, Saint-Étienne France",119,17 sur 29,Saint-Étienne  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Loire||Saint-Étienne,3.5,4.0,Moderne,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Garage||Wi-Fi||Piscine extérieure||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salles de réunion||Stockage des bagages||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Service de repassage||Climatisation||Service en chambre||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Garage||Wi-Fi||Piscine extérieure||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Salles de réunion||Stockage des bagages||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Service de blanchisserie||Service de repassage||Climatisation||Service en chambre||Coffre-fort||Équipements de chambre VIP||Télévision à écran plat||Suite nuptiale||Chambres non-fumeurs||Suites||Chambres familiales
Résidence Odalys Le Domaine des Dunettes,https://www.tripadvisor.fr/Hotel_Review-g196642-d6539769-Reviews-Residence_Odalys_Le_Domaine_des_Dunettes-Cabourg_Calvados_Basse_Normandie_Normandy.html,"29 boulevard des Belges, 14390 Cabourg France",,1 sur 6,Hôtels Cabourg  ,France  ,Europe||France||Normandie||Basse-Normandie||Calvados||Cabourg||Hôtels Cabourg,4.0,3.0,,Parking gratuit||Parking||Wi-Fi||Piscine||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Service de blanchisserie||Blanchisserie en libre-service||Wi-Fi payant||Jacuzzi||Piscine extérieure||Coin salon||Canapé||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Chambres non-fumeurs||Chambres familiales||Chambres fumeurs disponibles||Parking gratuit||Parking||Wi-Fi||Piscine||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Service de blanchisserie||Blanchisserie en libre-service||Wi-Fi payant||Jacuzzi||Piscine extérieure||Coin salon||Canapé||Kitchenette||Lave-vaisselle||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Chambres non-fumeurs||Chambres familiales||Chambres fumeurs disponibles
Finca Goleta,https://www.tripadvisor.fr/Hotel_Review-g1064056-d2267861-Reviews-Finca_Goleta-Foz_Province_of_Lugo_Galicia.html,"Goleta, 6, 27788 Foz Espagne",80,2 sur 14,Hôtels Foz  ,Espagne  ,Europe||Espagne||Galice||Province of Lugo||Foz||Hôtels Foz,4.5,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Location de voitures||Stockage des bagages||Journal||Internet||Café||Canoë||Salle de jeux||Randonnée||Hôtel non-fumeurs||Salon commun/espace TV||Service de blanchisserie||Service en chambre||Téléphone||Kitchenette||Minibar||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Location de voitures||Stockage des bagages||Journal||Internet||Café||Canoë||Salle de jeux||Randonnée||Hôtel non-fumeurs||Salon commun/espace TV||Service de blanchisserie||Service en chambre||Téléphone||Kitchenette||Minibar||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres familiales
